impl name               ,test name       ,size    ,al dst ,al src ,dst > src,trials ,inner trials,mean      ,median    ,geomean   ,min       ,max       ,stdev
memcpy_0_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,80000  ,8192        ,7.599E+04 ,7.545E+04 ,7.593E+04 ,6.53E+04  ,1.125E+06 ,5.747E+03
memcpy_0_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,80000  ,8192        ,6.284E+04 ,6.254E+04 ,6.267E+04 ,5.01E+04  ,1.287E+06 ,7.028E+03
memcpy_0_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,80000  ,8192        ,7.170E+04 ,7.424E+04 ,7.141E+04 ,6.12E+04  ,1.162E+06 ,8.200E+03
memcpy_1_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,80000  ,8192        ,7.489E+04 ,7.283E+04 ,7.460E+04 ,6.56E+04  ,1.126E+06 ,8.192E+03
memcpy_1_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,80000  ,8192        ,6.194E+04 ,6.184E+04 ,6.167E+04 ,5.06E+04  ,1.138E+06 ,7.705E+03
memcpy_1_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,80000  ,8192        ,6.975E+04 ,6.840E+04 ,6.961E+04 ,6.26E+04  ,1.167E+06 ,6.694E+03
memcpy_2_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,80000  ,8192        ,7.497E+04 ,7.207E+04 ,7.444E+04 ,6.84E+04  ,1.129E+06 ,1.138E+04
memcpy_2_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,80000  ,8192        ,6.279E+04 ,6.170E+04 ,6.254E+04 ,5.33E+04  ,2.116E+05 ,5.976E+03
memcpy_2_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,80000  ,8192        ,7.114E+04 ,7.033E+04 ,7.105E+04 ,6.55E+04  ,1.851E+05 ,3.874E+03
memcpy_3_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,80000  ,8192        ,7.429E+04 ,7.299E+04 ,7.410E+04 ,6.58E+04  ,1.762E+05 ,6.082E+03
memcpy_3_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,80000  ,8192        ,6.250E+04 ,6.128E+04 ,6.227E+04 ,5.18E+04  ,1.712E+05 ,5.641E+03
memcpy_3_evex_movsb   ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,80000  ,8192        ,8.054E+04 ,7.977E+04 ,8.050E+04 ,7.60E+04  ,1.890E+05 ,2.811E+03
memcpy_0_avx512_movsb ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,80000  ,8192        ,8.066E+04 ,8.074E+04 ,8.064E+04 ,7.76E+04  ,1.947E+05 ,2.069E+03
memcpy_0_avx512_movsb ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,80000  ,8192        ,7.726E+04 ,7.026E+04 ,7.585E+04 ,6.67E+04  ,2.000E+05 ,1.673E+04
memcpy_0_avx512_movsb ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,80000  ,8192        ,7.006E+04 ,6.979E+04 ,7.004E+04 ,6.73E+04  ,1.859E+05 ,2.184E+03
memcpy_1_avx512_movsb ,rand SPEC2017   ,1       ,0      ,-1     ,0        ,80000  ,8192        ,7.998E+04 ,7.978E+04 ,7.996E+04 ,7.73E+04  ,1.874E+05 ,2.286E+03
memcpy_1_avx512_movsb ,rand SPEC2017   ,1       ,0      ,-1     ,1        ,80000  ,8192        ,8.098E+04 ,8.059E+04 ,8.095E+04 ,7.78E+04  ,1.878E+05 ,2.075E+03
memcpy_1_avx512_movsb ,rand SPEC2017   ,1       ,0      ,-1     ,2        ,80000  ,8192        ,7.294E+04 ,7.129E+04 ,7.259E+04 ,6.84E+04  ,1.764E+05 ,8.195E+03
